author id,created_at,geo,id,lang,like_count,quote_count,reply_count,retweet_count,source,tweet,border closure,,,,
8.03745E+17,2020-08-13 18:07:17+00:00, ,1.29397E+18,en,0,0,0,3588, ,"RT @HEOkike: Nigeria wants tax regime of the UK, media censorship of Singapore, Japan's border closure and North Korea's authoritarianism.‚Ä?
994965260,2020-08-11 10:55:57+00:00, ,1293139084873854977,en,0,0,0,1, ,RT @AsiaTodayOnCGTN: #Malaysia and #Singapore have finalized two cross-border arrangements after months of closure due to #COVID19. The mov‚Ä?
347568180,2020-08-11 07:05:12+00:00, ,1293081012944207875,en,0,0,0,0, ,Malaysia and Singapore are reopening their border this month after a long closure to contain the coronavirus. Here's what you need to know about the travel schemes and their significance.",border closure,,,,
9.90598E+17,2020-08-10 12:50:06+00:00, ,1.29281E+18,en,1,1,0,1, ,#Malaysia and #Singapore have finalized two cross-border arrangements after months of closure due to #COVID19. The move will help solve a labor shortage in the island-state. Officials say the biggest challenge is how to guarantee the safety of travelers and citizens. #backtowork https://t.co/lsYEu4oh3a,border closure,,,,
4707415573,2020-08-10 05:53:48+00:00, ,1.2927E+18,en,0,0,0,14, ,RT @NAR: Malaysia and Singapore are reopening their border this month after a long closure to contain the coronavirus. Here's what you need‚Ä?,border closure,,,,
2403016908,2020-08-10 04:14:57+00:00, ,1.29268E+18,en,0,0,0,14, ,RT @NAR: Malaysia and Singapore are reopening their border this month after a long closure to contain the coronavirus. Here's what you need‚Ä?,border closure,,,,
311847704,2020-08-10 03:50:11+00:00, ,1.29267E+18,en,0,0,0,14, ,RT @NAR: Malaysia and Singapore are reopening their border this month after a long closure to contain the coronavirus. Here's what you need‚Ä?,border closure,,,,
2765933636,2020-08-10 02:41:32+00:00, ,1.29265E+18,en,0,0,0,14, ,RT @NAR: Malaysia and Singapore are reopening their border this month after a long closure to contain the coronavirus. Here's what you need‚Ä?,border closure,,,,
21378864,2020-08-10 02:15:43+00:00, ,1.29265E+18,en,0,0,0,14, ,RT @NAR: Malaysia and Singapore are reopening their border this month after a long closure to contain the coronavirus. Here's what you need‚Ä?,border closure,,,,
1.22387E+18,2020-08-10 01:44:22+00:00, ,1.29264E+18,en,0,0,0,14, ,RT @NAR: Malaysia and Singapore are reopening their border this month after a long closure to contain the coronavirus. Here's what you need‚Ä?,border closure,,,,
41330436,2020-08-10 01:14:42+00:00, ,1.29263E+18,en,0,0,0,14, ,RT @NAR: Malaysia and Singapore are reopening their border this month after a long closure to contain the coronavirus. Here's what you need‚Ä?,border closure,,,,
8.14851E+17,2020-08-10 00:50:03+00:00, ,1.29262E+18,en,0,0,0,14, ,RT @NAR: Malaysia and Singapore are reopening their border this month after a long closure to contain the coronavirus. Here's what you need‚Ä?,border closure,,,,
1034020435,2020-08-10 00:47:27+00:00, ,1.29262E+18,en,0,0,0,14, ,RT @NAR: Malaysia and Singapore are reopening their border this month after a long closure to contain the coronavirus. Here's what you need‚Ä?,border closure,,,,
93859257,2020-08-10 00:46:21+00:00, ,1.29262E+18,en,0,0,0,14, ,RT @NAR: Malaysia and Singapore are reopening their border this month after a long closure to contain the coronavirus. Here's what you need‚Ä?,border closure,,,,
1480749782,2020-08-10 00:45:48+00:00, ,1.29262E+18,en,0,0,0,14, ,RT @NAR: Malaysia and Singapore are reopening their border this month after a long closure to contain the coronavirus. Here's what you need‚Ä?,border closure,,,,
436429668,2020-08-10 00:44:47+00:00, ,1.29262E+18,en,19,0,1,14, ,"Malaysia and Singapore are reopening their border this month after a long closure to contain the coronavirus. Here's what you need to know about the travel schemes and their significance.
https://t.co/nteYFnqaLD",border closure,,,,
7.64713E+17,2020-08-06 10:32:23+00:00, ,1.29132E+18,en,3,0,2,0, ,@bouta_nt @barrelracernt I‚Äôve been jinxed as well. Honeymoon in Singapore-cancelled. Holiday in Bali - cancelled. Egypt in October-cancelled. Because we couldn‚Äôt go anywhere else we booked a holiday in Cairns next week - cancelled due to border closure. Out of pocket on all 4 but at least we are healthy,border closure,,,,
39975105,2020-08-02 23:31:43+00:00, ,1.29007E+18,en,0,0,0,3588, ,"RT @HEOkike: Nigeria wants tax regime of the UK, media censorship of Singapore, Japan's border closure and North Korea's authoritarianism.‚Ä?
1282519255091752964,2020-08-02 07:23:28+00:00, ,1289824121510072321,en,0,0,0,3588, ,RT @HEOkike: Nigeria wants tax regime of the UK",border closure, Japan's border closure and North Korea's authoritarianism.‚Ä?,,,
3224373884,2020-09-28 17:09:12+00:00, ,1.31063E+18,en,0,0,0,1, ,"RT @LiewChinTong: ‚ÄúThe two land border crossings with Singapore should be reopened as soon as possible, as the Johor state government is no‚Ä?
73020492,2020-09-28 07:00:00+00:00, ,1310474321245040641,en,8,0,0,1, ,‚ÄúThe two land border crossings with Singapore should be reopened as soon as possible",border closure,000 Malaysians who may lose their jobs due to the prolonged closure‚Ä?,,,
956895878,2020-09-27 07:04:50+00:00, ,1.31011E+18,en,0,0,0,14, ,"RT @historyogi: ""The two land border crossings with Singapore should be reopened as soon as possible, as the Johor state government is not‚Ä?
21842641,2020-09-26 11:16:58+00:00, ,1309814213875884032,en,0,0,0,14, ,RT @historyogi: """"The two land border crossings with Singapore should be reopened as soon as possible",border closure,,,,
65868959,2020-09-26 11:14:26+00:00, ,1.30981E+18,en,0,0,0,14, ,"RT @historyogi: ""The two land border crossings with Singapore should be reopened as soon as possible, as the Johor state government is not‚Ä?
1000709062441426945,2020-09-26 07:37:37+00:00, ,1309759010996809728,en,0,0,0,14, ,RT @historyogi: """"The two land border crossings with Singapore should be reopened as soon as possible",border closure,,,,
119298218,2020-09-26 07:30:28+00:00, ,1.30976E+18,en,0,0,0,14, ,"RT @historyogi: ""The two land border crossings with Singapore should be reopened as soon as possible, as the Johor state government is not‚Ä?
44093058,2020-09-26 04:59:49+00:00, ,1309719299825704962,en,0,0,0,14, ,RT @historyogi: """"The two land border crossings with Singapore should be reopened as soon as possible",border closure,,,,
3223239390,2020-09-26 04:54:33+00:00, ,1.30972E+18,en,24,1,2,14, ,"""The two land border crossings with Singapore should be reopened as soon as possible, as the Johor state government is not capable of finding employment for 100,000 Malaysians who may lose their jobs due to the prolonged closure."" https://t.co/k2NxZHUPsz",border closure,,,,
1.06705E+18,2020-09-17 22:57:54+00:00, ,1.30673E+18,en,0,0,0,3588, ,"RT @HEOkike: Nigeria wants tax regime of the UK, media censorship of Singapore, Japan's border closure and North Korea's authoritarianism.‚Ä?
67619499,2020-09-17 21:43:20+00:00, ,1306710352319721475,en,0,0,0,3588, ,RT @HEOkike: Nigeria wants tax regime of the UK",border closure, Japan's border closure and North Korea's authoritarianism.‚Ä?,,,
634225242,2020-09-17 21:40:31+00:00, ,1.30671E+18,en,0,0,0,3588, ,"RT @HEOkike: Nigeria wants tax regime of the UK, media censorship of Singapore, Japan's border closure and North Korea's authoritarianism.‚Ä?
3275002603,2020-09-09 18:43:23+00:00, ,1303765965981855746,en,0,0,0,3588, ,RT @HEOkike: Nigeria wants tax regime of the UK",border closure, Japan's border closure and North Korea's authoritarianism.‚Ä?,,,
3312550860,2020-10-21 18:21:24+00:00, ,1.31898E+18,en,5,1,0,0, ,"@lucilcka @dockaurG Yes I agree with you. If a travel bubble happens with Singapore üá∏üá¨, can people then travel from Australia üá¶üá∫ and transit through Singapore, and move on to other destinations. Aussies want their freedom back! The longest border closure is emotionally and mentally exhausting",border closure,,,,
175504505,2020-10-18 11:44:17+00:00, ,1.31779E+18,en,0,0,0,3588, ,"RT @HEOkike: Nigeria wants tax regime of the UK, media censorship of Singapore, Japan's border closure and North Korea's authoritarianism.‚Ä?
21773260,2020-10-18 08:20:56+00:00, ,1317742445711556608,en,0,0,0,3588, ,RT @HEOkike: Nigeria wants tax regime of the UK",border closure, Japan's border closure and North Korea's authoritarianism.‚Ä?,,,
269766364,2020-10-18 08:19:43+00:00, ,1.31774E+18,en,0,0,0,3588, ,"RT @HEOkike: Nigeria wants tax regime of the UK, media censorship of Singapore, Japan's border closure and North Korea's authoritarianism.‚Ä?
1218210388321411077,2020-10-18 07:40:32+00:00, ,1317732278827704322,en,0,0,0,3588, ,RT @HEOkike: Nigeria wants tax regime of the UK",border closure, Japan's border closure and North Korea's authoritarianism.‚Ä?,,,
1040717054,2020-10-18 06:49:35+00:00, ,1.31772E+18,en,0,0,0,3588, ,"RT @HEOkike: Nigeria wants tax regime of the UK, media censorship of Singapore, Japan's border closure and North Korea's authoritarianism.‚Ä?
840943425528696832,2020-10-18 05:55:21+00:00, ,1317705811322408960,en,0,0,0,3588, ,RT @HEOkike: Nigeria wants tax regime of the UK",border closure, Japan's border closure and North Korea's authoritarianism.‚Ä?,,,
216622186,2020-10-18 05:49:36+00:00, ,1.3177E+18,en,0,0,0,3588, ,"RT @HEOkike: Nigeria wants tax regime of the UK, media censorship of Singapore, Japan's border closure and North Korea's authoritarianism.‚Ä?
296833889,2020-10-18 05:46:34+00:00, ,1317703600630599680,en,0,0,0,3588, ,RT @HEOkike: Nigeria wants tax regime of the UK",border closure, Japan's border closure and North Korea's authoritarianism.‚Ä?,,,
864509034,2020-10-18 05:39:54+00:00, ,1.3177E+18,en,0,0,0,3588, ,"RT @HEOkike: Nigeria wants tax regime of the UK, media censorship of Singapore, Japan's border closure and North Korea's authoritarianism.‚Ä?
249077024,2020-10-18 05:35:49+00:00, ,1317700893664575488,en,0,0,0,3588, ,RT @HEOkike: Nigeria wants tax regime of the UK",border closure, Japan's border closure and North Korea's authoritarianism.‚Ä?,,,
233868526,2020-10-18 05:08:09+00:00, ,1.31769E+18,en,0,0,0,3588, ,"RT @HEOkike: Nigeria wants tax regime of the UK, media censorship of Singapore, Japan's border closure and North Korea's authoritarianism.‚Ä?
120762485,2020-11-29 14:56:50+00:00, ,1333062370139181057,en,0,0,0,0, ,@Triciagreig2 @MaxCRoser Hong Kong",border closure, etc. also learned from SARS, but Taiwan is still an outlier even among them. Taiwan got lucky due to presidential election and Chinese New Year. Most Taiwanese had returned for voting &amp; holiday just before the epidemic. So instant border closure was doable.",,
1484391258,2020-11-28 05:11:42+00:00, ,1.33255E+18,en,0,1,0,0, ,Johoreans can't cross the border for work due to the closure. https://t.co/YS5jw7XIU3,border closure,,,,
2252294803,2020-11-20 12:05:07+00:00, ,1.32976E+18,en,0,0,0,0, ,"In this week's global news, we look at a new e-visa operating system in #Kenya, the re-opening of the border in #Chile after 8 months of closure, and new iris and facial recognition technology to be used at the border in #Singapore: https://t.co/d239fmNZmp 
#SSWGlobal üåé‚úàÔ∏è https://t.co/n2WePajsGM",border closure,,,,
1.14572E+18,2020-11-16 16:11:07+00:00, ,1.32837E+18,en,0,0,1,0, ,It‚Äôs been exactly 8 months I crossed back in time before the Malaysia-Singapore border closure. It‚Äôs been exactly 8 months I haven‚Äôt hugged my parents. My heart is so heavy üò≠ https://t.co/mX9LB8mAlD,border closure,,,,
256077572,2020-11-12 20:55:01+00:00, ,1.32699E+18,en,0,0,0,3588, ,"RT @HEOkike: Nigeria wants tax regime of the UK, media censorship of Singapore, Japan's border closure and North Korea's authoritarianism.‚Ä?
920097832652046336,2020-11-11 05:11:19+00:00, ,1326392039269953538,en,2,0,2,0, ,@SkyNews So Tory MPs want to stop lock-down &amp; extend the pandemic. A 3 month lock-down in March couple with a border closure would've stopped the virus spreading. cf Cambodia 0",border closure, Singapore 28, Thailand 60 Malaysia 294, S.Korea 485 N Zealand 25 - UK 49,329 - source John Hopkins"
390003010,2020-11-08 05:46:52+00:00, ,1.32531E+18,en,0,0,0,3588, ,"RT @HEOkike: Nigeria wants tax regime of the UK, media censorship of Singapore, Japan's border closure and North Korea's authoritarianism.‚Ä?
481741599,2020-11-08 05:19:44+00:00, ,1325306992899059712,en,0,0,0,3588, ,RT @HEOkike: Nigeria wants tax regime of the UK",border closure, Japan's border closure and North Korea's authoritarianism.‚Ä?,,,
1.32217E+18,2020-11-02 18:44:48+00:00, ,1.32334E+18,en,0,0,0,0, ,"41 Cases in 2 Weeks; Asia Pursues Zero Positives; Malaysia's Border with Singapore Threatened With Permanent Closure; Govt Blames Citizens for Not Taking it Seriously Enough...
https://t.co/aQRLgCCo06",border closure,,,,
8.09083E+17,2020-12-23 08:52:32+00:00, ,1.34167E+18,en,0,0,0,0, ,Salvation Army volunteers fed some of the 1500 truck drivers stranded in Kent after France closed ... https://t.co/weJkFkQ6g9 #singapore #jobs,border closure,,,,
1.23124E+18,2020-12-22 05:20:34+00:00, ,1.34125E+18,en,1,0,1,0, ,"@keatsie777 @jessphillips The rest of the world aren't doing the same thing. Many countries had proper lockdowns with border closure, quarantine and effective contact tracing. Thailand, Singapore, Vietnam, Taiwan, Hong Kong, Australia and New Zealand to name a few. Covid Free.",border closure,,,,
10916422,2020-12-02 15:12:39+00:00, ,1.33415E+18,en,0,0,0,1, ,"RT @BoardingArea: How I Single Handedly Delayed A 767, Canadians Helicopter Around Border Closure &amp; Singapore‚Äôs Red Light District https://‚Ä?
14372091,2020-12-02 15:12:33+00:00, ,1334153489195302913,en,0,0,0,1, ,How I Single Handedly Delayed A 767",border closure,,,,
14725353,2020-12-02 15:12:33+00:00, ,1.33415E+18,en,0,1,0,0, ,"How I Single Handedly Delayed A 767, Canadians Helicopter Around Border Closure &amp; Singapore‚Äôs Red Light District https://t.co/mLvp5SE5vW https://t.co/fy3PPOkKbn",border closure,,,,
77289756,2021-01-27 08:10:40+00:00, ,1.35434E+18,en,0,0,0,0, ,"@theousherwood @LBC There LITERALLY is a UK üá¨üáß Playbook = Operation Cygnus. There are also playbooks from üá∞üá∑üáØüáµüá∏üá¨üá¶üá∫üá≥üáøüáªüá≥.
Singapore even used the UK strategy.
1 Simple Example that Gov NOT doing all it can = No Border Closure after 12 mths.
Even now 1 yr Later lastest border measures half arsed.",border closure,,,,
1.35431E+18,2021-01-27 06:57:03+00:00, ,1.35432E+18,en,1,0,0,0, ,"@HishammuddinH2O, Will you at least consider the plight of those who are affected by border closure, and do something, ANYTHING! with Singapore to slowly reopen borders between the 2 countries? The animosity Malaysia has with them is baffling, and don't think we don't notice. https://t.co/WBPFOetXFK",border closure,,,,
2149026728,2021-01-11 05:14:58+00:00, ,1.3485E+18,en,0,0,1,0, ,@drterrysimpson That said - a key tactic in those 4 countries (Japan too) was a total closure of borders including international flight arrivals.  Would Americans accept total border closure except for returning citizens and green card holders?  That was a key in Asia.  Singapore too,border closure,,,,
19700475,2021-01-11 03:49:15+00:00, ,1.34848E+18,en,1,0,0,0, ,"Hello, Singapore. Aching to do a road trip but can‚Äôt due to border closure? Say ‚ÄúRoad Trip What?‚Ä?because this book will whisk you away to exciting real-life destinations in Malaysia, from pristine beaches to lush vistas. Diary of a Rich Kid is available at Popular Singapore. https://t.co/UPuzTw88UU",border closure,,,,
7999002,2021-01-05 11:49:44+00:00, ,1.34642E+18,en,0,0,1,0, ,@felicityward @Bullengarook @Mark_ofthewyman @elle_hunt Fair point. I mean drastic measures as in lockdowns where you can‚Äôt leave your house. That‚Äôs has never happened in hk/Singapore etc. I attribute the success here to border closure and enforced isolation of all arrivals plus generally good hygiene (mask wearing) of population.,border closure,,,,
98751570,2021-01-03 08:58:09+00:00, ,1.34566E+18,en,0,0,0,3588, ,"RT @HEOkike: Nigeria wants tax regime of the UK, media censorship of Singapore, Japan's border closure and North Korea's authoritarianism.‚Ä?
224403476,2021-01-03 07:52:28+00:00, ,1345639148653260800,en,0,0,0,3588, ,RT @HEOkike: Nigeria wants tax regime of the UK",border closure, Japan's border closure and North Korea's authoritarianism.‚Ä?,,,
222078255,2021-01-03 07:51:00+00:00, ,1.34564E+18,en,0,0,0,3588, ,"RT @HEOkike: Nigeria wants tax regime of the UK, media censorship of Singapore, Japan's border closure and North Korea's authoritarianism.‚Ä?
146853305,2021-01-03 07:33:42+00:00, ,1345634424306749440,en,0,0,0,3588, ,RT @HEOkike: Nigeria wants tax regime of the UK",border closure, Japan's border closure and North Korea's authoritarianism.‚Ä?,,,
49671387,2021-01-03 07:32:17+00:00, ,1.34563E+18,en,0,0,0,3588, ,"RT @HEOkike: Nigeria wants tax regime of the UK, media censorship of Singapore, Japan's border closure and North Korea's authoritarianism.‚Ä?
435830880,2021-02-25 13:27:17+00:00, ,1364929965196771329,en,0,0,0,3588, ,RT @HEOkike: Nigeria wants tax regime of the UK",border closure, Japan's border closure and North Korea's authoritarianism.‚Ä?,,,
